model,Descriptor,Enzyme,scaler,split,Accuracy,estimator,learning_rate,n_estimators,Category,Enzyme x Descriptor
abc,ECFP4,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.0001,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,100,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,4,0.931851135814403,DecisionTreeClassifier(max_depth=1),1.0,10,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,4,0.94296761720638,DecisionTreeClassifier(max_depth=1),1.0,20,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,4,0.9415176413726438,DecisionTreeClassifier(max_depth=1),1.0,50,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,4,0.9468342194296762,DecisionTreeClassifier(max_depth=1),1.0,70,A,HIV-1 PR x ECFP4
abc,ECFP4,HIV-1 PR,minmax,4,0.9540840985983567,DecisionTreeClassifier(max_depth=1),1.0,100,A,HIV-1 PR x ECFP4
abc,MIX,HIV-1 PR,std,1,0.929434509424843,DecisionTreeClassifier(max_depth=1),0.0001,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,1,0.929434509424843,DecisionTreeClassifier(max_depth=1),0.0001,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,1,0.929434509424843,DecisionTreeClassifier(max_depth=1),0.0001,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,1,0.929434509424843,DecisionTreeClassifier(max_depth=1),0.0001,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,1,0.929434509424843,DecisionTreeClassifier(max_depth=1),0.0001,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,1,0.929434509424843,DecisionTreeClassifier(max_depth=1),0.01,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,1,0.9299178347027548,DecisionTreeClassifier(max_depth=1),0.1,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,1,0.9352344127597874,DecisionTreeClassifier(max_depth=1),0.1,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,1,0.9342677622039632,DecisionTreeClassifier(max_depth=1),1.0,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,1,0.9492508458192364,DecisionTreeClassifier(max_depth=1),1.0,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,1,0.9681005316578056,DecisionTreeClassifier(max_depth=1),1.0,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,1,0.973417109714838,DecisionTreeClassifier(max_depth=1),1.0,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,1,0.9811503141614306,DecisionTreeClassifier(max_depth=1),1.0,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.0001,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.0001,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.0001,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.0001,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.0001,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.01,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,2,0.929434509424843,DecisionTreeClassifier(max_depth=1),0.1,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,2,0.9313678105364912,DecisionTreeClassifier(max_depth=1),0.1,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,2,0.9366843885935234,DecisionTreeClassifier(max_depth=1),0.1,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,2,0.9381343644272596,DecisionTreeClassifier(max_depth=1),1.0,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,2,0.9482841952634122,DecisionTreeClassifier(max_depth=1),1.0,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,2,0.9690671822136298,DecisionTreeClassifier(max_depth=1),1.0,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,2,0.972933784436926,DecisionTreeClassifier(max_depth=1),1.0,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,2,0.9753504108264862,DecisionTreeClassifier(max_depth=1),1.0,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,3,0.9313678105364912,DecisionTreeClassifier(max_depth=1),0.0001,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,3,0.9313678105364912,DecisionTreeClassifier(max_depth=1),0.0001,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,3,0.9313678105364912,DecisionTreeClassifier(max_depth=1),0.0001,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,3,0.9313678105364912,DecisionTreeClassifier(max_depth=1),0.0001,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,3,0.9313678105364912,DecisionTreeClassifier(max_depth=1),0.0001,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,3,0.9313678105364912,DecisionTreeClassifier(max_depth=1),0.01,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,3,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.01,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,3,0.9337844369260512,DecisionTreeClassifier(max_depth=1),0.1,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,3,0.9362010633156114,DecisionTreeClassifier(max_depth=1),0.1,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,3,0.9391010149830836,DecisionTreeClassifier(max_depth=1),0.1,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,3,0.9362010633156114,DecisionTreeClassifier(max_depth=1),1.0,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,3,0.9410343160947318,DecisionTreeClassifier(max_depth=1),1.0,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,3,0.9637506041565974,DecisionTreeClassifier(max_depth=1),1.0,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,3,0.9681005316578056,DecisionTreeClassifier(max_depth=1),1.0,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,3,0.97390043499275,DecisionTreeClassifier(max_depth=1),1.0,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,4,0.931851135814403,DecisionTreeClassifier(max_depth=1),0.0001,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,4,0.931851135814403,DecisionTreeClassifier(max_depth=1),0.0001,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,4,0.931851135814403,DecisionTreeClassifier(max_depth=1),0.0001,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,4,0.931851135814403,DecisionTreeClassifier(max_depth=1),0.0001,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,4,0.931851135814403,DecisionTreeClassifier(max_depth=1),0.0001,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,4,0.9352344127597874,DecisionTreeClassifier(max_depth=1),0.01,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,4,0.9279845335911068,DecisionTreeClassifier(max_depth=1),0.1,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,4,0.931851135814403,DecisionTreeClassifier(max_depth=1),0.1,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,4,0.9366843885935234,DecisionTreeClassifier(max_depth=1),0.1,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,4,0.9415176413726438,DecisionTreeClassifier(max_depth=1),1.0,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,4,0.9507008216529724,DecisionTreeClassifier(max_depth=1),1.0,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,4,0.9671338811019816,DecisionTreeClassifier(max_depth=1),1.0,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,4,0.972933784436926,DecisionTreeClassifier(max_depth=1),1.0,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,std,4,0.97390043499275,DecisionTreeClassifier(max_depth=1),1.0,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,1,0.929434509424843,DecisionTreeClassifier(max_depth=1),0.0001,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,1,0.929434509424843,DecisionTreeClassifier(max_depth=1),0.0001,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,1,0.929434509424843,DecisionTreeClassifier(max_depth=1),0.0001,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,1,0.929434509424843,DecisionTreeClassifier(max_depth=1),0.0001,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,1,0.929434509424843,DecisionTreeClassifier(max_depth=1),0.0001,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,1,0.929434509424843,DecisionTreeClassifier(max_depth=1),0.01,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,1,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,1,0.9299178347027548,DecisionTreeClassifier(max_depth=1),0.1,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,1,0.9352344127597874,DecisionTreeClassifier(max_depth=1),0.1,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,1,0.9342677622039632,DecisionTreeClassifier(max_depth=1),1.0,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,1,0.9492508458192364,DecisionTreeClassifier(max_depth=1),1.0,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,1,0.9681005316578056,DecisionTreeClassifier(max_depth=1),1.0,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,1,0.973417109714838,DecisionTreeClassifier(max_depth=1),1.0,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,1,0.9811503141614306,DecisionTreeClassifier(max_depth=1),1.0,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.0001,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.0001,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.0001,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.0001,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.0001,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,2,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.01,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,2,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,2,0.929434509424843,DecisionTreeClassifier(max_depth=1),0.1,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,2,0.9313678105364912,DecisionTreeClassifier(max_depth=1),0.1,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,2,0.9366843885935234,DecisionTreeClassifier(max_depth=1),0.1,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,2,0.9381343644272596,DecisionTreeClassifier(max_depth=1),1.0,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,2,0.9482841952634122,DecisionTreeClassifier(max_depth=1),1.0,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,2,0.9690671822136298,DecisionTreeClassifier(max_depth=1),1.0,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,2,0.972933784436926,DecisionTreeClassifier(max_depth=1),1.0,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,2,0.9753504108264862,DecisionTreeClassifier(max_depth=1),1.0,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,3,0.9313678105364912,DecisionTreeClassifier(max_depth=1),0.0001,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,3,0.9313678105364912,DecisionTreeClassifier(max_depth=1),0.0001,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,3,0.9313678105364912,DecisionTreeClassifier(max_depth=1),0.0001,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,3,0.9313678105364912,DecisionTreeClassifier(max_depth=1),0.0001,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,3,0.9313678105364912,DecisionTreeClassifier(max_depth=1),0.0001,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,3,0.9313678105364912,DecisionTreeClassifier(max_depth=1),0.01,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,3,0.9328177863702272,DecisionTreeClassifier(max_depth=1),0.01,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,3,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,3,0.9337844369260512,DecisionTreeClassifier(max_depth=1),0.1,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,3,0.9362010633156114,DecisionTreeClassifier(max_depth=1),0.1,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,3,0.9391010149830836,DecisionTreeClassifier(max_depth=1),0.1,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,3,0.9362010633156114,DecisionTreeClassifier(max_depth=1),1.0,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,3,0.9410343160947318,DecisionTreeClassifier(max_depth=1),1.0,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,3,0.9637506041565974,DecisionTreeClassifier(max_depth=1),1.0,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,3,0.9681005316578056,DecisionTreeClassifier(max_depth=1),1.0,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,3,0.97390043499275,DecisionTreeClassifier(max_depth=1),1.0,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,4,0.931851135814403,DecisionTreeClassifier(max_depth=1),0.0001,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,4,0.931851135814403,DecisionTreeClassifier(max_depth=1),0.0001,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,4,0.931851135814403,DecisionTreeClassifier(max_depth=1),0.0001,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,4,0.931851135814403,DecisionTreeClassifier(max_depth=1),0.0001,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,4,0.931851135814403,DecisionTreeClassifier(max_depth=1),0.0001,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,4,0.9352344127597874,DecisionTreeClassifier(max_depth=1),0.01,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.01,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,4,0.9275012083131948,DecisionTreeClassifier(max_depth=1),0.1,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,4,0.9279845335911068,DecisionTreeClassifier(max_depth=1),0.1,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,4,0.931851135814403,DecisionTreeClassifier(max_depth=1),0.1,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,4,0.9366843885935234,DecisionTreeClassifier(max_depth=1),0.1,100,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,4,0.9415176413726438,DecisionTreeClassifier(max_depth=1),1.0,10,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,4,0.9507008216529724,DecisionTreeClassifier(max_depth=1),1.0,20,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,4,0.9671338811019816,DecisionTreeClassifier(max_depth=1),1.0,50,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,4,0.972933784436926,DecisionTreeClassifier(max_depth=1),1.0,70,A,HIV-1 PR x MIX
abc,MIX,HIV-1 PR,minmax,4,0.97390043499275,DecisionTreeClassifier(max_depth=1),1.0,100,A,HIV-1 PR x MIX
abc,PC,HIV-1 RT,std,1,0.71929298981426,DecisionTreeClassifier(max_depth=1),0.0001,10,C,HIV-1 RT x PC
abc,PC,HIV-1 RT,std,1,0.71929298981426,DecisionTreeClassifier(max_depth=1),0.0001,20,C,HIV-1 RT x PC
abc,PC,HIV-1 RT,std,1,0.71929298981426,DecisionTreeClassifier(max_depth=1),0.0001,50,C,HIV-1 RT x PC
abc,PC,HIV-1 RT,std,1,0.71929298981426,DecisionTreeClassifier(max_depth=1),0.0001,70,C,HIV-1 RT x PC
abc,PC,HIV-1 RT,std,1,0.71929298981426,DecisionTreeClassifier(max_depth=1),0.0001,100,C,HIV-1 RT x PC
abc,PC,HIV-1 RT,std,1,0.71929298981426,DecisionTreeClassifier(max_depth=1),0.01,10,C,HIV-1 RT x PC
abc,PC,HIV-1 RT,std,1,0.71929298981426,DecisionTreeClassifier(max_depth=1),0.01,20,C,HIV-1 RT x PC
abc,PC,HIV-1 RT,std,1,0.71929298981426,DecisionTreeClassifier(max_depth=1),0.01,50,C,HIV-1 RT x PC
abc,PC,HIV-1 RT,std,1,0.71929298981426,DecisionTreeClassifier(max_depth=1),0.01,70,C,HIV-1 RT x PC
abc,PC,HIV-1 RT,std,1,0.71929298981426,DecisionTreeClassifier(max_depth=1),0.01,100,C,HIV-1 RT x PC
abc,PC,HIV-1 RT,std,1,0.71929298981426,DecisionTreeClassifier(max_depth=1),0.1,10,C,HIV-1 RT x PC
abc,PC,HIV-1 RT,std,1,0.71929298981426,DecisionTreeClassifier(max_depth=1),0.1,20,C,HIV-1 RT x PC
abc,PC,HIV-1 RT,std,1,0.743858597962852,DecisionTreeClassifier(max_depth=1),0.1,50,C,HIV-1 RT x PC
abc,PC,HIV-1 RT,std,1,0.7495506291192331,DecisionTreeClassifier(max_depth=1),0.1,70,C,HIV-1 RT x PC
abc,PC,HIV-1 RT,std,1,0.7597363690832835,DecisionTreeClassifier(max_depth=1),0.1,100,C,HIV-1 RT x PC
abc,PC,HIV-1 RT,std,1,0.7723187537447573,DecisionTreeClassifier(max_depth=1),1.0,10,C,HIV-1 RT x PC
abc,PC,HIV-1 RT,std,1,0.7843019772318753,DecisionTreeClassifier(max_depth=1),1.0,20,C,HIV-1 RT x PC
abc,PC,HIV-1 RT,std,1,0.804973037747154,DecisionTreeClassifier(max_depth=1),1.0,50,B,HIV-1 RT x PC
abc,PC,HIV-1 RT,std,1,0.8148591971240263,DecisionTreeClassifier(max_depth=1),1.0,70,B,HIV-1 RT x PC
abc,PC,HIV-1 RT,std,1,0.8175554224086279,DecisionTreeClassifier(max_depth=1),1.0,100,B,HIV-1 RT x PC
