model,Descriptor,Enzyme,scaler,split,Accuracy,algorithm,n_neighbors,weights
knn,MIX,HIV-1 PR,std,4,0.9743837602706622,ball_tree,6,distance
knn,MIX,HIV-1 PR,std,4,0.9366843885935234,ball_tree,7,uniform
knn,MIX,HIV-1 PR,std,4,0.972450459159014,ball_tree,7,distance
knn,MIX,HIV-1 PR,std,4,0.9366843885935234,ball_tree,10,uniform
knn,MIX,HIV-1 PR,std,4,0.972450459159014,ball_tree,10,distance
knn,MIX,HIV-1 PR,std,4,0.9395843402609956,kd_tree,5,uniform
knn,MIX,HIV-1 PR,std,4,0.973417109714838,kd_tree,5,distance
knn,MIX,HIV-1 PR,std,4,0.9415176413726438,kd_tree,6,uniform
knn,MIX,HIV-1 PR,std,4,0.9743837602706622,kd_tree,6,distance
knn,MIX,HIV-1 PR,std,4,0.9366843885935234,kd_tree,7,uniform
knn,MIX,HIV-1 PR,std,4,0.972450459159014,kd_tree,7,distance
knn,MIX,HIV-1 PR,std,4,0.9366843885935234,kd_tree,10,uniform
knn,MIX,HIV-1 PR,std,4,0.972450459159014,kd_tree,10,distance
knn,MIX,HIV-1 PR,std,4,0.9395843402609956,brute,5,uniform
knn,MIX,HIV-1 PR,std,4,0.973417109714838,brute,5,distance
knn,MIX,HIV-1 PR,std,4,0.9415176413726438,brute,6,uniform
knn,MIX,HIV-1 PR,std,4,0.9743837602706622,brute,6,distance
knn,MIX,HIV-1 PR,std,4,0.9366843885935234,brute,7,uniform
knn,MIX,HIV-1 PR,std,4,0.972450459159014,brute,7,distance
knn,MIX,HIV-1 PR,std,4,0.9366843885935234,brute,10,uniform
knn,MIX,HIV-1 PR,std,4,0.972450459159014,brute,10,distance
knn,MIX,HIV-1 PR,minmax,1,0.9647172547124214,auto,5,uniform
knn,MIX,HIV-1 PR,minmax,1,0.9811503141614306,auto,5,distance
knn,MIX,HIV-1 PR,minmax,1,0.9618173030449492,auto,6,uniform
knn,MIX,HIV-1 PR,minmax,1,0.9826002899951668,auto,6,distance
knn,MIX,HIV-1 PR,minmax,1,0.9613339777670372,auto,7,uniform
knn,MIX,HIV-1 PR,minmax,1,0.9826002899951668,auto,7,distance
knn,MIX,HIV-1 PR,minmax,1,0.957950700821653,auto,10,uniform
knn,MIX,HIV-1 PR,minmax,1,0.9821169647172548,auto,10,distance
knn,MIX,HIV-1 PR,minmax,1,0.9647172547124214,ball_tree,5,uniform
knn,MIX,HIV-1 PR,minmax,1,0.9811503141614306,ball_tree,5,distance
knn,MIX,HIV-1 PR,minmax,1,0.9618173030449492,ball_tree,6,uniform
knn,MIX,HIV-1 PR,minmax,1,0.9826002899951668,ball_tree,6,distance
knn,MIX,HIV-1 PR,minmax,1,0.9613339777670372,ball_tree,7,uniform
knn,MIX,HIV-1 PR,minmax,1,0.9826002899951668,ball_tree,7,distance
knn,MIX,HIV-1 PR,minmax,1,0.957950700821653,ball_tree,10,uniform
knn,MIX,HIV-1 PR,minmax,1,0.9821169647172548,ball_tree,10,distance
knn,MIX,HIV-1 PR,minmax,1,0.9647172547124214,kd_tree,5,uniform
knn,MIX,HIV-1 PR,minmax,1,0.9811503141614306,kd_tree,5,distance
knn,MIX,HIV-1 PR,minmax,1,0.9618173030449492,kd_tree,6,uniform
knn,MIX,HIV-1 PR,minmax,1,0.9826002899951668,kd_tree,6,distance
knn,MIX,HIV-1 PR,minmax,1,0.9613339777670372,kd_tree,7,uniform
knn,MIX,HIV-1 PR,minmax,1,0.9826002899951668,kd_tree,7,distance
knn,MIX,HIV-1 PR,minmax,1,0.957950700821653,kd_tree,10,uniform
knn,MIX,HIV-1 PR,minmax,1,0.9821169647172548,kd_tree,10,distance
knn,MIX,HIV-1 PR,minmax,1,0.9647172547124214,brute,5,uniform
knn,MIX,HIV-1 PR,minmax,1,0.9811503141614306,brute,5,distance
knn,MIX,HIV-1 PR,minmax,1,0.9618173030449492,brute,6,uniform
knn,MIX,HIV-1 PR,minmax,1,0.9826002899951668,brute,6,distance
knn,MIX,HIV-1 PR,minmax,1,0.9613339777670372,brute,7,uniform
knn,MIX,HIV-1 PR,minmax,1,0.9826002899951668,brute,7,distance
knn,MIX,HIV-1 PR,minmax,1,0.957950700821653,brute,10,uniform
knn,MIX,HIV-1 PR,minmax,1,0.9821169647172548,brute,10,distance
knn,MIX,HIV-1 PR,minmax,2,0.9637506041565974,auto,5,uniform
knn,MIX,HIV-1 PR,minmax,2,0.9835669405509908,auto,5,distance
knn,MIX,HIV-1 PR,minmax,2,0.9632672788786854,auto,6,uniform
knn,MIX,HIV-1 PR,minmax,2,0.9840502658289028,auto,6,distance
knn,MIX,HIV-1 PR,minmax,2,0.958434026099565,auto,7,uniform
knn,MIX,HIV-1 PR,minmax,2,0.9840502658289028,auto,7,distance
knn,MIX,HIV-1 PR,minmax,2,0.9569840502658288,auto,10,uniform
knn,MIX,HIV-1 PR,minmax,2,0.9821169647172548,auto,10,distance
knn,MIX,HIV-1 PR,minmax,2,0.9637506041565974,ball_tree,5,uniform
knn,MIX,HIV-1 PR,minmax,2,0.9835669405509908,ball_tree,5,distance
knn,MIX,HIV-1 PR,minmax,2,0.9632672788786854,ball_tree,6,uniform
knn,MIX,HIV-1 PR,minmax,2,0.9840502658289028,ball_tree,6,distance
knn,MIX,HIV-1 PR,minmax,2,0.958434026099565,ball_tree,7,uniform
knn,MIX,HIV-1 PR,minmax,2,0.9840502658289028,ball_tree,7,distance
knn,MIX,HIV-1 PR,minmax,2,0.9569840502658288,ball_tree,10,uniform
knn,MIX,HIV-1 PR,minmax,2,0.9821169647172548,ball_tree,10,distance
knn,MIX,HIV-1 PR,minmax,2,0.9637506041565974,kd_tree,5,uniform
knn,MIX,HIV-1 PR,minmax,2,0.9835669405509908,kd_tree,5,distance
knn,MIX,HIV-1 PR,minmax,2,0.9632672788786854,kd_tree,6,uniform
knn,MIX,HIV-1 PR,minmax,2,0.9840502658289028,kd_tree,6,distance
knn,MIX,HIV-1 PR,minmax,2,0.958434026099565,kd_tree,7,uniform
knn,MIX,HIV-1 PR,minmax,2,0.9840502658289028,kd_tree,7,distance
knn,MIX,HIV-1 PR,minmax,2,0.9569840502658288,kd_tree,10,uniform
knn,MIX,HIV-1 PR,minmax,2,0.9821169647172548,kd_tree,10,distance
knn,MIX,HIV-1 PR,minmax,2,0.9637506041565974,brute,5,uniform
knn,MIX,HIV-1 PR,minmax,2,0.9835669405509908,brute,5,distance
knn,MIX,HIV-1 PR,minmax,2,0.9632672788786854,brute,6,uniform
knn,MIX,HIV-1 PR,minmax,2,0.9840502658289028,brute,6,distance
knn,MIX,HIV-1 PR,minmax,2,0.958434026099565,brute,7,uniform
knn,MIX,HIV-1 PR,minmax,2,0.9840502658289028,brute,7,distance
knn,MIX,HIV-1 PR,minmax,2,0.9569840502658288,brute,10,uniform
knn,MIX,HIV-1 PR,minmax,2,0.9821169647172548,brute,10,distance
knn,MIX,HIV-1 PR,minmax,3,0.957467375543741,auto,5,uniform
knn,MIX,HIV-1 PR,minmax,3,0.9821169647172548,auto,5,distance
knn,MIX,HIV-1 PR,minmax,3,0.957467375543741,auto,6,uniform
knn,MIX,HIV-1 PR,minmax,3,0.9821169647172548,auto,6,distance
knn,MIX,HIV-1 PR,minmax,3,0.9550507491541808,auto,7,uniform
knn,MIX,HIV-1 PR,minmax,3,0.9811503141614306,auto,7,distance
knn,MIX,HIV-1 PR,minmax,3,0.9560173997100048,auto,10,uniform
knn,MIX,HIV-1 PR,minmax,3,0.9821169647172548,auto,10,distance
knn,MIX,HIV-1 PR,minmax,3,0.957467375543741,ball_tree,5,uniform
knn,MIX,HIV-1 PR,minmax,3,0.9821169647172548,ball_tree,5,distance
knn,MIX,HIV-1 PR,minmax,3,0.957467375543741,ball_tree,6,uniform
knn,MIX,HIV-1 PR,minmax,3,0.9821169647172548,ball_tree,6,distance
knn,MIX,HIV-1 PR,minmax,3,0.9550507491541808,ball_tree,7,uniform
knn,MIX,HIV-1 PR,minmax,3,0.9811503141614306,ball_tree,7,distance
knn,MIX,HIV-1 PR,minmax,3,0.9560173997100048,ball_tree,10,uniform
knn,MIX,HIV-1 PR,minmax,3,0.9821169647172548,ball_tree,10,distance
knn,MIX,HIV-1 PR,minmax,3,0.957467375543741,kd_tree,5,uniform
knn,MIX,HIV-1 PR,minmax,3,0.9821169647172548,kd_tree,5,distance
knn,MIX,HIV-1 PR,minmax,3,0.957467375543741,kd_tree,6,uniform
knn,MIX,HIV-1 PR,minmax,3,0.9821169647172548,kd_tree,6,distance
knn,MIX,HIV-1 PR,minmax,3,0.9550507491541808,kd_tree,7,uniform
knn,MIX,HIV-1 PR,minmax,3,0.9811503141614306,kd_tree,7,distance
knn,MIX,HIV-1 PR,minmax,3,0.9560173997100048,kd_tree,10,uniform
knn,MIX,HIV-1 PR,minmax,3,0.9821169647172548,kd_tree,10,distance
knn,MIX,HIV-1 PR,minmax,3,0.957467375543741,brute,5,uniform
knn,MIX,HIV-1 PR,minmax,3,0.9821169647172548,brute,5,distance
knn,MIX,HIV-1 PR,minmax,3,0.957467375543741,brute,6,uniform
knn,MIX,HIV-1 PR,minmax,3,0.9821169647172548,brute,6,distance
knn,MIX,HIV-1 PR,minmax,3,0.9550507491541808,brute,7,uniform
knn,MIX,HIV-1 PR,minmax,3,0.9811503141614306,brute,7,distance
knn,MIX,HIV-1 PR,minmax,3,0.9560173997100048,brute,10,uniform
knn,MIX,HIV-1 PR,minmax,3,0.9821169647172548,brute,10,distance
knn,MIX,HIV-1 PR,minmax,4,0.9608506524891252,auto,5,uniform
knn,MIX,HIV-1 PR,minmax,4,0.9826002899951668,auto,5,distance
knn,MIX,HIV-1 PR,minmax,4,0.9608506524891252,auto,6,uniform
knn,MIX,HIV-1 PR,minmax,4,0.9821169647172548,auto,6,distance
knn,MIX,HIV-1 PR,minmax,4,0.957467375543741,auto,7,uniform
knn,MIX,HIV-1 PR,minmax,4,0.9816336394393428,auto,7,distance
knn,MIX,HIV-1 PR,minmax,4,0.9560173997100048,auto,10,uniform
knn,MIX,HIV-1 PR,minmax,4,0.9811503141614306,auto,10,distance
knn,MIX,HIV-1 PR,minmax,4,0.9608506524891252,ball_tree,5,uniform
knn,MIX,HIV-1 PR,minmax,4,0.9826002899951668,ball_tree,5,distance
knn,MIX,HIV-1 PR,minmax,4,0.9608506524891252,ball_tree,6,uniform
knn,MIX,HIV-1 PR,minmax,4,0.9821169647172548,ball_tree,6,distance
knn,MIX,HIV-1 PR,minmax,4,0.957467375543741,ball_tree,7,uniform
knn,MIX,HIV-1 PR,minmax,4,0.9816336394393428,ball_tree,7,distance
knn,MIX,HIV-1 PR,minmax,4,0.9560173997100048,ball_tree,10,uniform
knn,MIX,HIV-1 PR,minmax,4,0.9811503141614306,ball_tree,10,distance
knn,MIX,HIV-1 PR,minmax,4,0.9608506524891252,kd_tree,5,uniform
knn,MIX,HIV-1 PR,minmax,4,0.9826002899951668,kd_tree,5,distance
knn,MIX,HIV-1 PR,minmax,4,0.9608506524891252,kd_tree,6,uniform
knn,MIX,HIV-1 PR,minmax,4,0.9821169647172548,kd_tree,6,distance
knn,MIX,HIV-1 PR,minmax,4,0.957467375543741,kd_tree,7,uniform
knn,MIX,HIV-1 PR,minmax,4,0.9816336394393428,kd_tree,7,distance
knn,MIX,HIV-1 PR,minmax,4,0.9560173997100048,kd_tree,10,uniform
knn,MIX,HIV-1 PR,minmax,4,0.9811503141614306,kd_tree,10,distance
knn,MIX,HIV-1 PR,minmax,4,0.9608506524891252,brute,5,uniform
knn,MIX,HIV-1 PR,minmax,4,0.9826002899951668,brute,5,distance
knn,MIX,HIV-1 PR,minmax,4,0.9608506524891252,brute,6,uniform
knn,MIX,HIV-1 PR,minmax,4,0.9821169647172548,brute,6,distance
knn,MIX,HIV-1 PR,minmax,4,0.957467375543741,brute,7,uniform
knn,MIX,HIV-1 PR,minmax,4,0.9816336394393428,brute,7,distance
knn,MIX,HIV-1 PR,minmax,4,0.9560173997100048,brute,10,uniform
knn,MIX,HIV-1 PR,minmax,4,0.9811503141614306,brute,10,distance
knn,PC,HIV-1 RT,std,1,0.8702816057519472,auto,5,uniform
knn,PC,HIV-1 RT,std,1,0.9457759137207908,auto,5,distance
knn,PC,HIV-1 RT,std,1,0.8654883163571001,auto,6,uniform
knn,PC,HIV-1 RT,std,1,0.9460754943079688,auto,6,distance
knn,PC,HIV-1 RT,std,1,0.8511084481725584,auto,7,uniform
knn,PC,HIV-1 RT,std,1,0.9418813660874776,auto,7,distance
knn,PC,HIV-1 RT,std,1,0.8481126423007789,auto,10,uniform
knn,PC,HIV-1 RT,std,1,0.9418813660874776,auto,10,distance
knn,PC,HIV-1 RT,std,1,0.8705811863391252,ball_tree,5,uniform
knn,PC,HIV-1 RT,std,1,0.9457759137207908,ball_tree,5,distance
knn,PC,HIV-1 RT,std,1,0.8651887357699221,ball_tree,6,uniform
knn,PC,HIV-1 RT,std,1,0.9460754943079688,ball_tree,6,distance
knn,PC,HIV-1 RT,std,1,0.8511084481725584,ball_tree,7,uniform
knn,PC,HIV-1 RT,std,1,0.9418813660874776,ball_tree,7,distance
knn,PC,HIV-1 RT,std,1,0.8481126423007789,ball_tree,10,uniform
knn,PC,HIV-1 RT,std,1,0.9418813660874776,ball_tree,10,distance
knn,PC,HIV-1 RT,std,1,0.8702816057519472,kd_tree,5,uniform
knn,PC,HIV-1 RT,std,1,0.9457759137207908,kd_tree,5,distance
knn,PC,HIV-1 RT,std,1,0.8654883163571001,kd_tree,6,uniform
knn,PC,HIV-1 RT,std,1,0.9460754943079688,kd_tree,6,distance
knn,PC,HIV-1 RT,std,1,0.8511084481725584,kd_tree,7,uniform
knn,PC,HIV-1 RT,std,1,0.9418813660874776,kd_tree,7,distance
knn,PC,HIV-1 RT,std,1,0.8481126423007789,kd_tree,10,uniform
knn,PC,HIV-1 RT,std,1,0.9418813660874776,kd_tree,10,distance
knn,PC,HIV-1 RT,std,1,0.8702816057519472,brute,5,uniform
knn,PC,HIV-1 RT,std,1,0.9457759137207908,brute,5,distance
knn,PC,HIV-1 RT,std,1,0.8654883163571001,brute,6,uniform
knn,PC,HIV-1 RT,std,1,0.9460754943079688,brute,6,distance
knn,PC,HIV-1 RT,std,1,0.8511084481725584,brute,7,uniform
knn,PC,HIV-1 RT,std,1,0.9418813660874776,brute,7,distance
knn,PC,HIV-1 RT,std,1,0.8481126423007789,brute,10,uniform
knn,PC,HIV-1 RT,std,1,0.9418813660874776,brute,10,distance
knn,PC,HIV-1 RT,std,2,0.8756740563211504,auto,5,uniform
knn,PC,HIV-1 RT,std,2,0.944877171959257,auto,5,distance
knn,PC,HIV-1 RT,std,2,0.8747753145596165,auto,6,uniform
knn,PC,HIV-1 RT,std,2,0.945176752546435,auto,6,distance
knn,PC,HIV-1 RT,std,2,0.8621929298981426,auto,7,uniform
knn,PC,HIV-1 RT,std,2,0.9415817855002996,auto,7,distance
knn,PC,HIV-1 RT,std,2,0.8445176752546435,auto,10,uniform
knn,PC,HIV-1 RT,std,2,0.9397843019772318,auto,10,distance
knn,PC,HIV-1 RT,std,2,0.8756740563211504,ball_tree,5,uniform
knn,PC,HIV-1 RT,std,2,0.944877171959257,ball_tree,5,distance
knn,PC,HIV-1 RT,std,2,0.8747753145596165,ball_tree,6,uniform
knn,PC,HIV-1 RT,std,2,0.945176752546435,ball_tree,6,distance
knn,PC,HIV-1 RT,std,2,0.8621929298981426,ball_tree,7,uniform
knn,PC,HIV-1 RT,std,2,0.9415817855002996,ball_tree,7,distance
knn,PC,HIV-1 RT,std,2,0.8445176752546435,ball_tree,10,uniform
knn,PC,HIV-1 RT,std,2,0.939484721390054,ball_tree,10,distance
knn,PC,HIV-1 RT,std,2,0.8756740563211504,kd_tree,5,uniform
knn,PC,HIV-1 RT,std,2,0.944877171959257,kd_tree,5,distance
knn,PC,HIV-1 RT,std,2,0.8747753145596165,kd_tree,6,uniform
knn,PC,HIV-1 RT,std,2,0.945176752546435,kd_tree,6,distance
knn,PC,HIV-1 RT,std,2,0.8621929298981426,kd_tree,7,uniform
knn,PC,HIV-1 RT,std,2,0.9415817855002996,kd_tree,7,distance
knn,PC,HIV-1 RT,std,2,0.8445176752546435,kd_tree,10,uniform
knn,PC,HIV-1 RT,std,2,0.9397843019772318,kd_tree,10,distance
knn,PC,HIV-1 RT,std,2,0.8756740563211504,brute,5,uniform
knn,PC,HIV-1 RT,std,2,0.944877171959257,brute,5,distance
knn,PC,HIV-1 RT,std,2,0.8747753145596165,brute,6,uniform
knn,PC,HIV-1 RT,std,2,0.945176752546435,brute,6,distance
knn,PC,HIV-1 RT,std,2,0.8621929298981426,brute,7,uniform
knn,PC,HIV-1 RT,std,2,0.9415817855002996,brute,7,distance
knn,PC,HIV-1 RT,std,2,0.8445176752546435,brute,10,uniform
knn,PC,HIV-1 RT,std,2,0.9397843019772318,brute,10,distance
knn,PC,HIV-1 RT,std,3,0.8798681845416417,auto,5,uniform
knn,PC,HIV-1 RT,std,3,0.9400838825644098,auto,5,distance
knn,PC,HIV-1 RT,std,3,0.8762732174955062,auto,6,uniform
knn,PC,HIV-1 RT,std,3,0.9403834631515878,auto,6,distance
knn,PC,HIV-1 RT,std,3,0.8627920910724985,auto,7,uniform
knn,PC,HIV-1 RT,std,3,0.93858597962852,auto,7,distance
knn,PC,HIV-1 RT,std,3,0.8544038346315159,auto,10,uniform
knn,PC,HIV-1 RT,std,3,0.9346914319952068,auto,10,distance
knn,PC,HIV-1 RT,std,3,0.8798681845416417,ball_tree,5,uniform
knn,PC,HIV-1 RT,std,3,0.9400838825644098,ball_tree,5,distance
knn,PC,HIV-1 RT,std,3,0.8765727980826843,ball_tree,6,uniform
knn,PC,HIV-1 RT,std,3,0.9403834631515878,ball_tree,6,distance
knn,PC,HIV-1 RT,std,3,0.8627920910724985,ball_tree,7,uniform
knn,PC,HIV-1 RT,std,3,0.93858597962852,ball_tree,7,distance
knn,PC,HIV-1 RT,std,3,0.8544038346315159,ball_tree,10,uniform
knn,PC,HIV-1 RT,std,3,0.9346914319952068,ball_tree,10,distance
knn,PC,HIV-1 RT,std,3,0.8798681845416417,kd_tree,5,uniform
knn,PC,HIV-1 RT,std,3,0.9400838825644098,kd_tree,5,distance
knn,PC,HIV-1 RT,std,3,0.8765727980826843,kd_tree,6,uniform
knn,PC,HIV-1 RT,std,3,0.9403834631515878,kd_tree,6,distance
knn,PC,HIV-1 RT,std,3,0.8627920910724985,kd_tree,7,uniform
knn,PC,HIV-1 RT,std,3,0.93858597962852,kd_tree,7,distance
knn,PC,HIV-1 RT,std,3,0.8544038346315159,kd_tree,10,uniform
knn,PC,HIV-1 RT,std,3,0.9346914319952068,kd_tree,10,distance
knn,PC,HIV-1 RT,std,3,0.8798681845416417,brute,5,uniform
knn,PC,HIV-1 RT,std,3,0.9400838825644098,brute,5,distance
knn,PC,HIV-1 RT,std,3,0.8762732174955062,brute,6,uniform
knn,PC,HIV-1 RT,std,3,0.9403834631515878,brute,6,distance
knn,PC,HIV-1 RT,std,3,0.8627920910724985,brute,7,uniform
knn,PC,HIV-1 RT,std,3,0.93858597962852,brute,7,distance
knn,PC,HIV-1 RT,std,3,0.8544038346315159,brute,10,uniform
knn,PC,HIV-1 RT,std,3,0.9346914319952068,brute,10,distance
knn,PC,HIV-1 RT,std,4,0.8765727980826843,auto,5,uniform
knn,PC,HIV-1 RT,std,4,0.938885560215698,auto,5,distance
knn,PC,HIV-1 RT,std,4,0.8732774116237267,auto,6,uniform
knn,PC,HIV-1 RT,std,4,0.9367884961054525,auto,6,distance
knn,PC,HIV-1 RT,std,4,0.8648891551827441,auto,7,uniform
knn,PC,HIV-1 RT,std,4,0.9364889155182744,auto,7,distance
knn,PC,HIV-1 RT,std,4,0.8553025763930497,auto,10,uniform
knn,PC,HIV-1 RT,std,4,0.9352905931695626,auto,10,distance
knn,PC,HIV-1 RT,std,4,0.8765727980826843,ball_tree,5,uniform
knn,PC,HIV-1 RT,std,4,0.938885560215698,ball_tree,5,distance
knn,PC,HIV-1 RT,std,4,0.8735769922109047,ball_tree,6,uniform
knn,PC,HIV-1 RT,std,4,0.9367884961054525,ball_tree,6,distance
knn,PC,HIV-1 RT,std,4,0.8648891551827441,ball_tree,7,uniform
knn,PC,HIV-1 RT,std,4,0.9364889155182744,ball_tree,7,distance
knn,PC,HIV-1 RT,std,4,0.8553025763930497,ball_tree,10,uniform
knn,PC,HIV-1 RT,std,4,0.9352905931695626,ball_tree,10,distance
knn,PC,HIV-1 RT,std,4,0.8765727980826843,kd_tree,5,uniform
knn,PC,HIV-1 RT,std,4,0.938885560215698,kd_tree,5,distance
knn,PC,HIV-1 RT,std,4,0.8735769922109047,kd_tree,6,uniform
knn,PC,HIV-1 RT,std,4,0.9367884961054525,kd_tree,6,distance
knn,PC,HIV-1 RT,std,4,0.8648891551827441,kd_tree,7,uniform
knn,PC,HIV-1 RT,std,4,0.9364889155182744,kd_tree,7,distance
knn,PC,HIV-1 RT,std,4,0.8553025763930497,kd_tree,10,uniform
knn,PC,HIV-1 RT,std,4,0.9352905931695626,kd_tree,10,distance
knn,PC,HIV-1 RT,std,4,0.8765727980826843,brute,5,uniform
knn,PC,HIV-1 RT,std,4,0.938885560215698,brute,5,distance
knn,PC,HIV-1 RT,std,4,0.8732774116237267,brute,6,uniform
knn,PC,HIV-1 RT,std,4,0.9367884961054525,brute,6,distance
knn,PC,HIV-1 RT,std,4,0.8648891551827441,brute,7,uniform
knn,PC,HIV-1 RT,std,4,0.9364889155182744,brute,7,distance
knn,PC,HIV-1 RT,std,4,0.8553025763930497,brute,10,uniform
knn,PC,HIV-1 RT,std,4,0.9352905931695626,brute,10,distance
knn,PC,HIV-1 RT,minmax,1,0.8681845416417017,auto,5,uniform
knn,PC,HIV-1 RT,minmax,1,0.9466746554823248,auto,5,distance
knn,PC,HIV-1 RT,minmax,1,0.8612941881366087,auto,6,uniform
knn,PC,HIV-1 RT,minmax,1,0.9454763331336128,auto,6,distance
knn,PC,HIV-1 RT,minmax,1,0.8532055122828041,auto,7,uniform
knn,PC,HIV-1 RT,minmax,1,0.945176752546435,auto,7,distance
knn,PC,HIV-1 RT,minmax,1,0.8469143199520671,auto,10,uniform
knn,PC,HIV-1 RT,minmax,1,0.9424805272618334,auto,10,distance
knn,PC,HIV-1 RT,minmax,1,0.8681845416417017,ball_tree,5,uniform
knn,PC,HIV-1 RT,minmax,1,0.9466746554823248,ball_tree,5,distance
knn,PC,HIV-1 RT,minmax,1,0.8612941881366087,ball_tree,6,uniform
knn,PC,HIV-1 RT,minmax,1,0.9454763331336128,ball_tree,6,distance
knn,PC,HIV-1 RT,minmax,1,0.8529059316956261,ball_tree,7,uniform
knn,PC,HIV-1 RT,minmax,1,0.944877171959257,ball_tree,7,distance
knn,PC,HIV-1 RT,minmax,1,0.8469143199520671,ball_tree,10,uniform
knn,PC,HIV-1 RT,minmax,1,0.9424805272618334,ball_tree,10,distance
knn,PC,HIV-1 RT,minmax,1,0.8681845416417017,kd_tree,5,uniform
knn,PC,HIV-1 RT,minmax,1,0.9466746554823248,kd_tree,5,distance
knn,PC,HIV-1 RT,minmax,1,0.8612941881366087,kd_tree,6,uniform
knn,PC,HIV-1 RT,minmax,1,0.9454763331336128,kd_tree,6,distance
knn,PC,HIV-1 RT,minmax,1,0.8529059316956261,kd_tree,7,uniform
knn,PC,HIV-1 RT,minmax,1,0.944877171959257,kd_tree,7,distance
knn,PC,HIV-1 RT,minmax,1,0.8469143199520671,kd_tree,10,uniform
knn,PC,HIV-1 RT,minmax,1,0.9424805272618334,kd_tree,10,distance
knn,PC,HIV-1 RT,minmax,1,0.8681845416417017,brute,5,uniform
knn,PC,HIV-1 RT,minmax,1,0.9466746554823248,brute,5,distance
knn,PC,HIV-1 RT,minmax,1,0.8612941881366087,brute,6,uniform
knn,PC,HIV-1 RT,minmax,1,0.9454763331336128,brute,6,distance
knn,PC,HIV-1 RT,minmax,1,0.8532055122828041,brute,7,uniform
knn,PC,HIV-1 RT,minmax,1,0.945176752546435,brute,7,distance
knn,PC,HIV-1 RT,minmax,1,0.8469143199520671,brute,10,uniform
knn,PC,HIV-1 RT,minmax,1,0.9424805272618334,brute,10,distance
knn,PC,HIV-1 RT,minmax,2,0.871779508687837,auto,5,uniform
knn,PC,HIV-1 RT,minmax,2,0.9442780107849011,auto,5,distance
knn,PC,HIV-1 RT,minmax,2,0.8708807669263032,auto,6,uniform
knn,PC,HIV-1 RT,minmax,2,0.9424805272618334,auto,6,distance
knn,PC,HIV-1 RT,minmax,2,0.8571000599161175,auto,7,uniform
knn,PC,HIV-1 RT,minmax,2,0.9406830437387658,auto,7,distance
knn,PC,HIV-1 RT,minmax,2,0.8490113840623128,auto,10,uniform
knn,PC,HIV-1 RT,minmax,2,0.9379868184541642,auto,10,distance
knn,PC,HIV-1 RT,minmax,2,0.871779508687837,ball_tree,5,uniform
knn,PC,HIV-1 RT,minmax,2,0.9442780107849011,ball_tree,5,distance
knn,PC,HIV-1 RT,minmax,2,0.8708807669263032,ball_tree,6,uniform
knn,PC,HIV-1 RT,minmax,2,0.9424805272618334,ball_tree,6,distance
knn,PC,HIV-1 RT,minmax,2,0.8571000599161175,ball_tree,7,uniform
knn,PC,HIV-1 RT,minmax,2,0.9406830437387658,ball_tree,7,distance
knn,PC,HIV-1 RT,minmax,2,0.8490113840623128,ball_tree,10,uniform
knn,PC,HIV-1 RT,minmax,2,0.9379868184541642,ball_tree,10,distance
knn,PC,HIV-1 RT,minmax,2,0.871779508687837,kd_tree,5,uniform
knn,PC,HIV-1 RT,minmax,2,0.9442780107849011,kd_tree,5,distance
knn,PC,HIV-1 RT,minmax,2,0.8708807669263032,kd_tree,6,uniform
knn,PC,HIV-1 RT,minmax,2,0.9424805272618334,kd_tree,6,distance
knn,PC,HIV-1 RT,minmax,2,0.8571000599161175,kd_tree,7,uniform
knn,PC,HIV-1 RT,minmax,2,0.9406830437387658,kd_tree,7,distance
knn,PC,HIV-1 RT,minmax,2,0.8487118034751349,kd_tree,10,uniform
knn,PC,HIV-1 RT,minmax,2,0.9379868184541642,kd_tree,10,distance
knn,PC,HIV-1 RT,minmax,2,0.871779508687837,brute,5,uniform
knn,PC,HIV-1 RT,minmax,2,0.9442780107849011,brute,5,distance
knn,PC,HIV-1 RT,minmax,2,0.8708807669263032,brute,6,uniform
knn,PC,HIV-1 RT,minmax,2,0.9424805272618334,brute,6,distance
knn,PC,HIV-1 RT,minmax,2,0.8571000599161175,brute,7,uniform
knn,PC,HIV-1 RT,minmax,2,0.9406830437387658,brute,7,distance
knn,PC,HIV-1 RT,minmax,2,0.8490113840623128,brute,10,uniform
knn,PC,HIV-1 RT,minmax,2,0.9379868184541642,brute,10,distance
knn,PC,HIV-1 RT,minmax,3,0.8768723786698622,auto,5,uniform
knn,PC,HIV-1 RT,minmax,3,0.9403834631515878,auto,5,distance
knn,PC,HIV-1 RT,minmax,3,0.8714799281006591,auto,6,uniform
knn,PC,HIV-1 RT,minmax,3,0.939185140802876,auto,6,distance
knn,PC,HIV-1 RT,minmax,3,0.859796285200719,auto,7,uniform
knn,PC,HIV-1 RT,minmax,3,0.9367884961054525,auto,7,distance
knn,PC,HIV-1 RT,minmax,3,0.8582983822648292,auto,10,uniform
knn,PC,HIV-1 RT,minmax,3,0.939484721390054,auto,10,distance
knn,PC,HIV-1 RT,minmax,3,0.8774715398442181,ball_tree,5,uniform
knn,PC,HIV-1 RT,minmax,3,0.9403834631515878,ball_tree,5,distance
knn,PC,HIV-1 RT,minmax,3,0.8711803475134812,ball_tree,6,uniform
knn,PC,HIV-1 RT,minmax,3,0.939185140802876,ball_tree,6,distance
knn,PC,HIV-1 RT,minmax,3,0.860095865787897,ball_tree,7,uniform
